ID,SMILES,MW,logP,numAtoms,numRings,numRotBonds,numHDon,numHAcc
DB07181,NC(=O)c1cccc(-c2ccc(C(N)Cc3cc(F)ccc3F)cc2)c1,352.139,3.973,26,3,5,2,2
DB07184,CCOCn1c(SC2CCCCC2)c(C(C)C)c(=O)[nH]c1=O,326.166,3.079,22,2,6,1,5
DB07188,O=C(Nc1cc(Cl)cc(Cl)c1)C1CC(=O)N(C2CCCCC2)C1,354.09,4.113,23,3,3,1,2
DB07192,O=C(Nc1cccc(Br)c1)C1CC(=O)N(C2CCCCC2)C1,364.079,3.569,22,3,3,1,2
DB07197,O=C(O)COc1c(C(=O)O)sc(-c2ccc(O)cc2)c1Br,371.93,3.045,21,2,5,3,5
DB07203,Clc1cccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)c1,357.136,4.709,25,4,5,2,5
DB07222,Cc1ccc(Cl)cc1NC(=O)C1CC(=O)N(C2CCCCC2)C1,334.145,3.768,23,3,3,1,2
DB07229,COc1cc(-c2ccccc2)c(O)c(-c2cc3cc(C(=N)N)ccc3[nH]2)c1,357.148,4.5,27,4,4,4,3
DB07237,O=C(c1ccc(OCC2CCCN2)cc1)c1ccc(-c2ccsc2)cc1,363.129,4.777,26,4,6,1,4
DB07244,CCc1nc(N)nc(N)c1-c1ccc(NCc2cc(F)cc(F)c2)cc1,355.161,3.761,26,3,5,3,5
DB07247,NC(=O)NCc1cccc(-c2cccc(-c3cc4cnccc4[nH]3)c2O)c1,358.143,3.771,27,4,4,4,3
DB07257,Cn1cc(CCO)c2c3c(c(-c4ccccc4Cl)cc21)C(=O)NC3=O,354.077,2.917,25,4,3,2,4
DB07279,CCN(C(=O)c1cc(C)cc(OCC(C)Nc2ccncc2)c1)C(C)C,355.226,4.14,26,2,8,1,4
DB07288,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,337.098,4.599,24,3,5,2,3
DB07295,O=C(O)C(=O)N(c1ccccc1C(=O)O)c1cccc2ccc(O)cc12,351.074,2.993,26,3,3,3,4
DB07311,O=C1Nc2cncc(n2)OCCCCCOc2ccc(Cl)cc2N1,348.099,3.716,24,3,0,2,5
DB07315,O=C(Nc1ccc(C(O)CO)cc1)c1cc2cc(Cl)ccc2[nH]1,330.077,3.099,23,3,4,4,3
DB07322,O=C(O)c1c(NS(=O)(=O)c2ccccc2)ccc2c1CCCC2,331.088,3.064,23,3,4,2,3
DB07332,CC(=O)c1ccc(C)cc1NC(C(N)=O)c1c(Cl)cccc1Cl,350.059,4.143,23,2,5,2,3
DB07338,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],360.996,4.758,24,2,4,1,4
DB07343,N#Cc1ccc(Nc2nc(N)nc(Oc3c(Cl)cccc3Cl)n2)cc1,372.029,4.168,25,3,4,2,7
DB07382,c1cc(Nc2cc(C3CC3)[nH]n2)nc(Nc2ccc3nc[nH]c3c2)n1,332.15,3.441,25,5,5,4,6
DB07418,O=[N+]([O-])c1ccc(OP(=O)(O)Oc2ccc([N+](=O)[O-])cc2)cc1,340.01,3.061,23,2,6,1,7
DB07425,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(O)c(C(C)C)c1,328.167,4.187,24,2,6,2,3
DB07446,CC(C)CC(NS(=O)(=O)c1ccc(-c2ccccc2)cc1)C(=O)O,347.119,3.131,24,2,7,2,3
DB07448,NC(CCc1ccccc1)P(=O)(O)CC(Cc1ccccc1)C(=O)O,361.144,3.118,25,2,9,3,3
DB07488,COc1ccc(Nc2nc(N)c(C(=O)c3ccc(OC)cc3)s2)cc1,355.099,3.717,25,3,6,2,7
DB07489,Nc1[nH+]c(Nc2cccc(Cl)c2)sc1C(=O)c1ccc(F)cc1,348.037,3.912,23,3,4,2,4
DB07493,O=C1Nc2ccc(Br)cc2/C1=C1/Nc2ccccc2C1=O,339.985,3.421,21,4,0,2,3
DB07500,COc1cc(O)c(C(=O)/C=C/c2ccc(O)cc2)cc1CC=C(C)C,338.152,4.511,25,2,6,2,4
DB07507,Cc1cccc2c1C(=O)N(c1cc(-c3ccccc3)ccc1O)C2=O,329.105,4.168,25,4,2,1,3
DB07513,CNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,329.082,3.745,23,3,5,1,4
DB07519,COc1cccc(-c2cccc(CCC3(C)CC(=O)N(C)C(N)=N3)c2)c1,351.195,3.23,26,3,5,1,4
DB07537,Cc1ccc(C(=O)NCCC2CCCC2)cc1C(=O)Nc1ccc(N)nc1,366.206,3.535,27,3,6,3,4
DB07559,C/C(O)=C(\C#N)C(=O)Nc1ccc(-c2ccccc2Cl)c(Cl)c1,346.028,4.954,23,2,3,2,3
DB07561,CCOc1cccc(-c2ccc(NC(=O)/C(C#N)=C(/C)O)cc2)c1,322.132,4.046,24,2,5,2,4
DB07562,Cc1nc(C)c(-c2ccnc(Nc3ccc(N(C)C)cc3)n2)s1,325.136,4.027,23,3,4,1,6
DB07578,Cc1nc2cnccc2n1-c1ccc(Cn2c(=O)sc3ccccc32)cc1,372.104,4.154,27,5,3,0,6
DB07615,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,327.111,3.054,24,2,6,2,4
DB07616,Cc1cc(-c2csc(Nc3ccc(C(=O)O)c(O)c3)n2)ccc1F,344.063,4.405,24,3,4,3,5
DB07628,Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C,327.084,3.446,23,4,2,0,5
DB07640,CCCCCCCCCCC1=C(C)C(=O)C(OC)=C(OC)C1=O,322.214,4.49,23,1,11,0,4
DB07647,CC(O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,344.164,4.085,26,4,5,3,4
DB07648,OCC(O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,360.159,3.057,27,4,6,4,5
DB07654,CN(CCO)c1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,345.148,3.985,26,4,5,1,5
DB07655,OCCNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,330.148,3.696,25,4,5,3,4
DB07662,C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,368.027,4.26,23,3,4,2,4
DB07670,Cc1ccc(S(=O)(=O)N(C)c2ccnn2-c2ccccc2)cc1,327.104,3.006,23,3,4,0,4
DB07683,CC(C)C(NS(=O)(=O)c1ccc2c(c1)sc1ccccc12)C(=O)O,363.06,3.442,24,3,5,2,4
DB07698,Nc1cccc(-c2cnn3ccc(Nc4cccc(Cl)c4)nc23)c1,335.094,4.376,24,4,3,2,5
DB07743,O=C(Sc1n[nH]c(C(F)(F)F)n1)c1ccc(C#Cc2ccccc2)o1,363.029,3.749,25,3,2,1,5
DB07746,CCc1ccc(NS(=O)(=O)c2ccc(F)cc2)c(C(=O)O)c1C,337.078,3.196,23,2,5,2,3
DB07757,CCCCC12CCC(=O)C(Br)=C1c1ccc(O)cc1C2,334.057,4.594,20,3,3,1,2
DB07764,O=C(O)c1ccccc1C1c2ccc(O)cc2Oc2cc(O)ccc21,334.084,4.082,25,4,2,3,4
DB07771,CC(C)=CCC/C(C)=C/CC/C(C)=C/CONC(=O)CP(=O)(O)O,359.186,3.631,24,0,11,3,3
DB07794,Nc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,327.123,2.917,25,5,2,2,6
DB07797,CCOc1ccnc(CCNC(=S)Nc2ccc(Cl)cn2)c1F,354.072,3.197,23,2,6,2,4
DB07802,Cc1c(Br)c(=O)oc2c(Br)c(O)ccc12,331.868,3.332,15,2,0,1,3
DB07809,Cc1cccc(C(=O)c2ccnc(NCc3ccc(C(=N)N)cc3)c2)c1,344.164,3.517,26,3,6,3,4
DB07811,Cc1nnc(-c2ccc(-c3cc(C(=O)NC4CC4)ccc3C)c(C)c2)o1,347.163,4.221,26,4,4,1,4
DB07812,NCC(NC(=O)c1ccc(-c2ccnc3[nH]ccc23)s1)c1ccccc1,362.12,3.721,26,4,5,3,4
DB07826,O=C(COc1ccc(Cl)cc1C(=O)c1ccccc1)Nc1ccccc1,365.082,4.589,26,3,6,1,3
DB07832,Cc1ccc(O)cc1Nc1ccnc2cc(-c3csc(C=O)n3)ccc12,361.088,4.928,26,4,4,2,6
DB07834,Cc1nnc(-c2ccc(C)c(-c3ccc(C(=O)NCC4CC4)cc3)c2)o1,347.163,4.16,26,4,5,1,4
DB07835,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC2CC2)cc1,348.184,3.694,26,4,6,2,2
DB07838,O=C1/C(=C/c2cccc([N+](=O)[O-])c2O)SC(=S)N1Cc1ccccc1,372.024,3.702,25,3,4,1,6
DB07851,COc1ccc(N2CCC(N)C(c3cccc(C)c3)C2)cc1OC,326.199,3.333,24,3,4,1,4
DB07859,Clc1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,337.135,4.4,24,4,3,2,2
DB07869,CCCc1c(S(=O)C2CCCCC2)c2cc(Cl)ccc2[nH]c1=O,351.106,4.574,23,3,4,1,2
DB07870,CC(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)O,361.033,4.398,24,2,5,1,4
DB07873,CCCCCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,346.131,2.909,21,0,12,5,3
DB07878,C/C=C/CC(C(C)=O)n1cc(C(C)(NC(=O)c2ccccc2)C(C)C)nn1,368.221,3.676,27,2,8,1,5
DB07885,COc1ccc2c(c1)N(C(=O)OC(C)C)C(CSC)C(=S)N2,340.092,3.531,22,2,4,1,5
DB07901,Cc1nc(-c2ccccn2)nc(NCCc2ccccc2)c1Cl,324.114,4.155,23,3,5,1,4
DB07945,NC(=O)c1cccc(Cn2c3c(c4cccc(C(=O)O)c42)CCCCC3)c1,362.163,3.756,27,4,4,2,3
DB07956,CC(C)C(NC(=O)OC(C)(C)C)C(=O)Nc1cccc(Cl)c1C=O,354.135,3.64,24,1,5,2,4
DB07961,N#Cc1ccc(NC(=S)/N=C(\N)Cc2c(Cl)cccc2Cl)cc1,362.016,4.162,23,2,3,2,2
DB07968,COc1ccc(O)cc1NC(=O)NC(=O)c1ccc(F)cc1Cl,338.047,3.155,23,2,3,3,4
DB07971,Nc1ccc(Sc2ccc(N3C(=O)c4ccc(N)cc4C3=O)cc2)cc1,361.088,3.803,26,4,3,2,5
DB07976,COc1cccc(-c2ccc(NC(=O)c3ccsc3C(=O)O)c(F)c2)c1,371.063,4.513,26,3,5,2,4
DB08006,Cc1cc(Nc2ccc3cc4ccccc4cc3c2)n2ncnc2n1,325.133,4.483,25,5,2,1,5
DB08012,CCOC(=O)c1ccc(OCCC2CCN(c3ccc(C)nn3)CC2)cc1,369.205,3.647,27,3,7,0,6
DB08020,COCc1cc(O)cc2c1OC(c1ccc(O)cc1)C1CCCC21,326.152,4.262,24,4,3,2,4
DB08032,CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1CCCC2,362.112,4.423,24,3,5,1,4
DB08034,COc1ccc2ccccc2c1/C=N/NC(=O)c1ccc(O)c(O)c1,336.111,3.024,25,3,4,3,5
DB08076,Cc1nc(-c2ccnc(N)n2)cn1Cc1c(Cl)cccc1Cl,333.055,3.586,22,3,3,1,5
DB08092,O=C(Nc1ccc2[nH]ccc2c1)c1cc(F)cc(N2CCOCC2)c1,339.138,3.396,25,4,3,2,3
DB08102,Oc1c(Br)cc(-c2ccccc2)cc1Br,325.894,4.584,15,2,1,1,1
DB08103,Oc1c(Br)cc(Oc2ccccc2)cc1Br,341.889,4.71,16,2,2,1,2
DB08104,O=C(Nc1cc(Br)c(O)c(Br)c1)c1ccccc1,368.9,4.17,18,2,2,2,2
DB08118,CNc1ccc(Sc2nncn2C)cc1C(=O)Nc1nc(C)cs1,360.083,3.025,24,3,5,2,8
DB08137,O=C(Nc1cn[nH]c1C(=O)Nc1ccc(F)cc1)c1ccccc1,324.102,3.053,24,3,4,3,3
DB08138,O=C(Nc1ccc(F)cc1)c1[nH]ncc1NC(=O)c1c(F)cccc1F,360.083,3.332,26,3,4,3,3
DB08148,NCC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,341.141,3.108,24,4,3,2,4
DB08149,NCC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,355.156,3.399,25,4,4,2,4
DB08153,O=C1CCCCC/C=C/CCOC(=O)c2c(O)cc(O)c(Cl)c2C1,352.108,3.93,24,2,0,2,5
DB08159,O=C(O)CCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,333.1,3.078,25,4,4,1,4
DB08172,COc1ccccc1-c1ccc(NC(=O)/C(C#N)=C(/C)O)c(Cl)c1,342.077,4.31,24,2,4,2,4
DB08197,Cc1nc(N)nc2c1/C(=N/O)CC(c1ccc(F)cc1-c1cccnc1)C2,363.15,3.477,27,4,2,2,6
DB08198,CC1=C(C(=O)c2ccccc2)C(c2cccc(O)c2)NC(=S)N1C,338.109,3.41,24,3,3,2,3
DB08210,Cn1ccnc1Sc1cc(C(=O)Nc2nccs2)c(N)cc1F,349.047,3.001,23,3,4,2,7
DB08233,Oc1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,339.17,3.761,25,4,5,3,6
DB08241,NC(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3[nH]cnc3n2)cc1,366.18,3.155,27,4,6,3,6
DB08242,CNC(=O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,358.154,3.227,27,4,4,2,6
DB08244,NC(C(=O)N1CC(c2cc(F)ccc2F)=CC1c1ccccc1)C1CC1,354.154,3.669,26,4,4,1,2
DB08246,CN(C)C(=O)N1CC(c2cc(F)ccc2F)=CC1c1ccccc1,328.139,4.087,24,3,2,0,1
DB08275,CCCCCCCCCCCC(=O)NC(Cc1ccc(O)cc1)C(=O)O,363.241,4.425,26,1,14,3,3
DB08282,O=C1c2ccccc2C(=O)N1CCOC(=S)Nc1ccc(Cl)cc1,360.034,3.35,24,3,4,1,4
DB08285,CCC(CO)Nc1nc(NCc2ccccc2)n2ncc(C(C)C)c2n1,354.217,3.043,26,3,8,3,7
DB08289,O=C(O)CCCC(=O)Nc1ccc(CC[N+]2([O-])CCCCC2)cc1,334.189,2.921,24,2,8,2,3
DB08292,O=C1CCC/C=C\CCOC(=O)c2c(O)cc(O)c(Cl)c2C1,324.076,3.15,22,2,0,2,5
DB08293,O=C1CCC/C=C/CCOC(=O)c2c(O)cc(O)c(Cl)c2C1,324.076,3.15,22,2,0,2,5
DB08299,O=C(O)c1ccc(-c2cc3cccnc3c(-c3cccc([N+](=O)[O-])c3)n2)cc1,371.091,4.57,28,4,4,1,5
DB08307,O=C1CCCC(=O)C1=C(O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],329.051,3.205,23,2,2,1,5
DB08310,CCCCC(CN(O)C=O)C(=O)N1CCCC1c1nc2ccccc2o1,359.185,3.145,26,3,8,1,5
DB08325,CC(C)n1cnc2c(Nc3cccc(Cl)c3)nc(NCCO)nc21,346.131,3.208,24,3,6,3,7
DB08331,c1c[nH]c(Nc2ccc(Nc3ccc(Nc4ncc[nH]4)cc3)cc2)n1,331.155,4.364,25,4,6,5,5
DB08346,O=C1CCCC/C=C/CCOC(=O)c2c(O)cc(O)c(Cl)c2C1,338.092,3.54,23,2,0,2,5
DB08353,N#Cc1cnn2c(Nc3ccccc3)nc(NCC3CCCCC3)nc12,347.186,3.732,26,4,5,2,7
DB08358,O=C1NCCc2[nH]c(-c3ccnc(-c4cnc5ccccc5c4)c3)cc21,340.132,3.578,26,5,2,2,3
DB08379,O=c1ccc(Cc2ccc(Cl)c(Oc3ccccc3)c2F)n[nH]1,330.057,3.946,23,3,4,1,3
DB08390,CC(C)Oc1ccc(CCC2(C3CCCC3)CC(O)=CC(=O)O2)cc1F,362.189,4.863,26,3,6,1,4
DB08393,OCCNc1ncnc2oc(-c3ccccc3)c(-c3ccccc3)c12,331.132,3.961,25,4,5,2,5
DB08406,Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4ccccc43)cnc2n1,367.155,3.406,28,5,2,2,7
DB08439,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,370.099,3.532,26,3,5,1,5
DB08450,Cc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)n1,352.144,4.62,27,5,3,2,5
DB08469,CC(C)(C)OC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,335.13,3.913,23,3,2,0,6
DB08471,O=C(Cc1cccs1)N1CCC(c2nc(-c3cccs3)no2)CC1,359.076,3.808,24,4,4,0,6
DB08486,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1,341.163,3.727,25,2,6,2,3
DB08512,Nc1nc(=O)c2cc3[nH]c(NCc4cccc5ccccc45)nc3cc2[nH]1,356.139,3.147,27,5,3,4,5
DB08531,Clc1cccc(-c2cc(NCc3ccncc3)n3nccc3n2)c1Cl,369.055,4.71,25,4,4,1,5
DB08539,c1ccc(-c2cc(NCc3cccnc3)n3ncc(C4CC4)c3n2)cc1,341.164,4.281,26,5,5,1,5
DB08545,CC(=O)Nc1ccc(CP(=O)([O-])OC(C)c2ccccc2)cc1,332.106,3.476,23,2,6,1,4
DB08555,COc1cc2c(cc1Cl)C(c1cccc(Br)c1)=NCC2,348.987,4.505,20,3,2,0,2
DB08568,Cc1[nH]nc2ccc(-c3cncc(OCC(N)Cc4ccccc4)c3)cc12,358.179,3.882,27,4,6,2,4
DB08572,NC(=O)c1ccc(Nc2nc(N)c(N=O)c(OCC3CCCCC3)n2)cc1,370.175,3.258,27,3,7,3,8
DB08584,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,359.095,3.224,26,5,3,0,8
DB08610,CC(C)c1ccc(COc2ccc(CC(=O)NCCN)cc2Cl)cc1,360.16,3.66,25,2,8,2,3
DB08634,CC(C)c1c(Cc2ccccc2)n(COCc2ccccc2)c(=O)[nH]c1=O,364.179,3.425,27,3,7,1,4
DB08635,CN(CCCCC(=O)O)c1ccc(/C=C/c2ccc([N+](=O)[O-])cc2)cc1,354.158,4.456,26,2,9,1,4
DB08639,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,329.164,4.761,25,3,4,2,5
DB08682,CC1=C(C(=O)Nc2ccc(Cl)c(C(=O)OC(C)C)c2)SCCO1,355.065,3.839,23,2,4,1,5
DB08691,CCOC(=O)c1c(/C(C#N)=C\N)c2ccc(Cl)c(Cl)c2n1C,337.038,3.485,22,2,3,1,5
DB08705,N#Cc1c(-c2ccccc2)cc(-c2cc(Br)ccc2O)[nH]c1=O,366.0,4.049,23,3,2,2,3
DB08708,FC(F)(F)c1cccc(-c2nnc3ccc(NC4CCCCC4)nn23)c1,361.151,4.555,26,4,3,1,5
DB08715,Cc1cc(CCCOc2c(C)cc(-c3coc(C)n3)cc2C)on1,326.163,4.575,24,3,6,0,5
DB08719,Cc1cc(CCCCCOc2ccc(C3=NCCO3)cc2Cl)on1,348.124,4.205,24,3,8,0,5
DB08724,Cc1cc(CCCCCOc2ccc(C3=NC(C)CO3)cc2)on1,328.179,3.94,24,3,8,0,5
DB08726,Cc1cc(CCCCCCCOc2ccc(C3=NCCO3)cc2)on1,342.194,4.332,25,3,10,0,5
DB08727,Cc1cc(CCCCCCCOc2ccc(C3=NC(C)CO3)cc2)on1,356.21,4.72,26,3,10,0,5
DB08728,Cc1cc(CCCOc2c(Cl)cc(C3=NCCO3)cc2Cl)on1,354.054,4.078,23,3,6,0,5
DB08753,CC(=O)Oc1ccc(/C=C/C(=O)NCCc2ccccc2)cc1OC(C)=O,367.142,2.909,27,2,7,1,5
DB08789,CCNC(=O)c1cc2c(-c3ccc(Cl)cc3Cl)nc(N)nc2s1,366.011,3.997,23,3,3,2,5
DB08864,Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,366.159,4.989,28,3,5,2,6
DB08883,N#Cc1ccccc1-c1cc(-c2ccccn2)cn(-c2ccccc2)c1=O,349.122,4.438,27,4,3,0,4
DB08940,CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,322.132,2.967,24,3,5,0,3
DB08950,O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,347.2,3.605,26,4,5,2,2
DB08954,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,325.204,3.769,24,3,5,2,3
DB08956,CC12CCC(=O)CC1CCC1C2CCC2(C)C(C(=O)CO)CCC12,332.235,3.776,24,4,2,1,3
DB08958,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,339.361,4.712,24,1,12,1,3
DB08983,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)c1cccnc1,363.087,3.293,25,2,7,0,6
DB08984,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,369.119,3.615,26,2,8,2,5
DB08997,O=C1CCC(c2ccccc2)(C2CCN(Cc3ccccc3)CC2)C(=O)N1,362.199,3.273,27,4,4,1,3
DB09000,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,323.146,4.359,23,3,4,0,4
DB09002,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,329.155,4.932,23,3,6,0,2
DB09015,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O,358.214,3.89,26,4,3,2,3
DB09020,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,361.131,4.112,27,3,5,0,5
DB09022,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,351.145,4.083,25,2,7,1,3
DB09081,COC1=C(OC)C(=O)C(CCCCCCCCCCCCO)=C(C)C1=O,366.241,4.243,26,1,14,1,5
DB09148,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])cc2)cc1,358.192,4.28,26,2,12,1,4
DB09149,CNc1ccc(/C=C/c2ccc(OCCOCCOCC[18F])nc2)cc1,359.187,3.675,26,2,12,1,5
DB09166,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,342.071,4.204,23,4,2,0,5
DB09170,CCC(=O)N(c1ccccc1)C1CCN(CC(O)c2cccs2)CC1,358.171,3.689,25,3,6,1,4
DB09171,CCC(=O)N(c1ccccc1)C1CCN(CC(C)c2ccccc2)CC1,350.236,4.698,26,3,6,0,2
DB09173,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,350.236,4.527,26,3,7,0,2
DB09177,CCC(=O)N(c1ccc(F)cc1)C1CCN(CCc2ccccc2)CC1,354.211,4.276,26,3,6,0,2
DB09178,CCC(=O)N(c1ccccc1)C1CC(C)N(CCc2ccccc2)CC1C,364.251,4.771,27,3,6,0,2
DB09180,CCC(=O)N(c1ccccc1)C1CCN(CCc2cccs2)CC1,342.177,4.198,24,3,6,0,3
DB09182,CCC(=O)N(c1ccccc1)C1CCN(Cc2ccccc2)CC1,322.205,4.094,24,3,5,0,2
DB09201,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,333.14,3.93,23,3,5,1,4
DB09219,O=C1Nc2ccccc2OC1(c1ccc(O)cc1)c1ccc(O)cc1,333.1,3.373,25,4,2,3,4
DB09223,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,367.242,4.689,27,4,3,0,3
DB09225,CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,331.08,4.881,22,3,4,0,3
DB09350,CCCCOCCOCCOCc1cc2c(cc1CCC)OCO2,338.209,3.718,24,2,13,0,5
DB11186,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,333.23,3.4,24,2,10,0,4
DB11244,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,370.094,3.592,20,1,0,0,5
DB11371,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C,332.235,3.774,24,4,1,1,3
DB11376,O=C(CCCN1CCN(c2ccccn2)CC1)c1ccc(F)cc1,327.175,3.006,24,3,6,0,4
DB11378,CCOC(=O)c1c[nH]c2cc(OCC(C)C)c(OCC(C)C)cc2c1=O,361.189,3.774,26,2,8,1,5
DB11379,CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,325.964,3.512,17,0,6,0,5
DB11390,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,362.014,4.431,22,2,6,0,6
DB11433,CCCCc1cc2c(=O)c(C(=O)OC)c[nH]c2cc1OCc1ccccc1,365.163,4.236,27,3,7,1,4
DB11450,COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1,334.143,3.099,25,4,3,2,4
DB11455,CCc1ccc(Nc2c(F)c(F)cc(F)c2F)c(CC(=O)O)c1,327.088,4.176,23,2,5,2,2
DB11478,CC1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1,322.178,3.291,23,2,0,3,5
DB11529,C=C1CC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC2(C)C1(O)C(C)=O,354.219,4.171,26,4,1,1,3
DB11636,CC(=O)C1(O)CCC2C3C=C(C)C4=CC(=O)CCC4C3CCC21C,328.204,3.614,24,4,1,1,3
DB11672,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)ccc1O,368.126,3.37,27,2,8,2,6
DB11681,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,339.152,4.104,24,5,3,0,6
DB11686,CN1CCCCC1CCc1ccccc1NC(=O)/C=C/c1ccccc1,348.22,4.755,26,3,6,1,2
DB11719,CSc1ccc(Oc2ccc(S(N)(=O)=O)cc2CN(C)C)cc1,352.092,2.91,23,2,6,1,5
DB11770,CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1,363.252,3.269,26,2,7,4,4
DB11833,Cc1nc(C#Cc2ccnc(Cl)c2)c(C)n1-c1ccc(F)cc1,325.078,4.076,23,3,1,0,3
DB11873,CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,348.093,4.729,25,3,4,1,4
DB11900,Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O,348.127,4.312,26,4,4,1,3
DB11911,Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1,369.159,3.514,28,5,3,1,5
DB11936,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,344.256,4.47,24,0,14,3,3
DB11958,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)O)c(C)c34)ccc2[nH]1,370.144,3.518,27,4,5,2,6
DB11962,O=C1NC(=O)/C(=C/c2ccc3nccc(-c4ccncc4)c3c2)S1,333.057,3.621,24,4,2,1,5
DB11964,COc1ccnc(CS(=O)c2nc3ccc(-n4cccc4)cc3[nH]2)c1C,366.115,3.373,26,4,5,1,5
DB12027,c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1,328.169,4.961,25,4,6,3,3
DB12059,CCCCn1ccc(N2CCC(c3ccccc3)CC2)c(Cl)c1=O,344.166,4.686,24,3,5,0,3
DB12063,Cc1ccc(COC(=O)N2CCC(CNc3ncccn3)C(F)C2)cc1,358.181,3.194,26,3,5,1,5
